season,week,home_team,away_team,home_score,away_score,home_win,div_game,home_rest,away_rest,spread_line,home_moneyline,away_moneyline,home_rolling_win_pct,away_rolling_win_pct,home_rolling_point_diff,away_rolling_point_diff
2023,8,PIT,JAX,10.0,20.0,0,0,7,10,-2.5,114.0,-135.0,0.6666666666666666,1.0,-3.3333333333333335,9.666666666666666
2023,8,TEN,ATL,28.0,23.0,1,0,14,7,-2.5,110.0,-130.0,0.3333333333333333,0.6666666666666666,3.0,-1.0
2023,8,WAS,PHI,31.0,38.0,0,1,7,7,-7.0,245.0,-305.0,0.3333333333333333,0.6666666666666666,-6.333333333333333,5.666666666666667
2023,8,SEA,CLE,24.0,20.0,1,0,7,7,4.0,-198.0,164.0,0.6666666666666666,0.6666666666666666,9.0,-7.333333333333333
2023,8,ARI,BAL,24.0,31.0,0,0,7,7,-9.5,380.0,-500.0,0.0,0.6666666666666666,-13.666666666666666,11.0
2023,8,DEN,KC,24.0,9.0,1,1,7,7,-7.0,270.0,-340.0,0.3333333333333333,1.0,-6.333333333333333,10.666666666666666
2023,8,SF,CIN,17.0,31.0,0,0,6,14,4.0,-205.0,170.0,0.3333333333333333,0.6666666666666666,8.333333333333334,-2.0
2023,8,LAC,CHI,30.0,13.0,1,0,7,7,9.5,-440.0,340.0,0.3333333333333333,0.6666666666666666,-3.3333333333333335,10.666666666666666
2023,8,DET,LV,26.0,14.0,1,0,8,8,7.0,-340.0,270.0,0.6666666666666666,0.6666666666666666,0.0,-3.3333333333333335
2023,9,PIT,TEN,20.0,16.0,1,0,4,4,3.5,-175.0,145.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,-3.3333333333333335
2023,9,KC,MIA,21.0,14.0,1,0,7,7,1.0,-115.0,-105.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,7.0
2023,9,ATL,MIN,28.0,31.0,0,0,7,7,3.5,-192.0,160.0,0.3333333333333333,1.0,-3.3333333333333335,8.333333333333334
2023,9,BAL,SEA,37.0,3.0,1,0,7,7,6.0,-270.0,220.0,1.0,0.6666666666666666,15.666666666666666,3.3333333333333335
2023,9,CLE,ARI,27.0,0.0,1,0,7,7,13.0,-750.0,525.0,0.6666666666666666,0.0,-0.3333333333333333,-11.333333333333334
2023,9,GB,LA,20.0,3.0,1,0,7,7,3.5,-198.0,160.0,0.0,0.3333333333333333,-6.666666666666667,-4.333333333333333
2023,9,HOU,TB,39.0,37.0,1,0,7,10,2.5,-148.0,124.0,0.3333333333333333,0.0,1.0,-7.666666666666667
2023,9,NE,WAS,17.0,20.0,0,0,7,7,2.5,-155.0,130.0,0.3333333333333333,0.3333333333333333,-4.666666666666667,-2.0
2023,9,NO,CHI,24.0,17.0,1,0,7,7,9.0,-440.0,340.0,0.3333333333333333,0.3333333333333333,-1.0,-1.6666666666666667
2023,9,CAR,IND,13.0,27.0,0,0,7,7,-1.5,110.0,-130.0,0.3333333333333333,0.0,-12.333333333333334,-9.666666666666666
2023,9,LV,NYG,30.0,6.0,1,0,6,7,1.0,-118.0,-102.0,0.3333333333333333,0.3333333333333333,-8.666666666666666,-0.3333333333333333
2023,9,PHI,DAL,28.0,23.0,1,1,7,7,3.5,-175.0,145.0,0.6666666666666666,0.6666666666666666,5.0,-2.0
2023,9,CIN,BUF,24.0,18.0,1,0,7,10,1.5,-125.0,105.0,1.0,0.6666666666666666,10.666666666666666,2.3333333333333335
2023,9,NYJ,LAC,6.0,27.0,0,0,8,8,-3.0,142.0,-170.0,1.0,0.3333333333333333,6.333333333333333,0.0
2023,10,CHI,CAR,16.0,13.0,1,0,4,4,3.0,-180.0,150.0,0.3333333333333333,0.3333333333333333,-2.0,-11.0
2023,10,LAC,DET,38.0,41.0,0,0,6,13,-2.5,120.0,-142.0,0.6666666666666666,0.6666666666666666,8.0,-2.0
2023,10,DAL,NYG,49.0,17.0,1,1,7,7,17.5,-2100.0,1100.0,0.6666666666666666,0.3333333333333333,7.0,-6.666666666666667
2023,10,ARI,ATL,25.0,23.0,1,0,7,7,-2.0,110.0,-130.0,0.0,0.3333333333333333,-14.666666666666666,-1.6666666666666667
2023,10,LV,NYJ,16.0,12.0,1,0,7,6,-1.0,-105.0,-115.0,0.3333333333333333,0.6666666666666666,-2.0,-4.0
2023,10,SEA,WAS,29.0,26.0,1,0,7,7,6.0,-270.0,220.0,0.6666666666666666,0.3333333333333333,-6.666666666666667,-3.6666666666666665
2023,10,TB,TEN,20.0,6.0,1,0,7,10,2.5,-142.0,120.0,0.0,0.3333333333333333,-3.6666666666666665,-2.3333333333333335
2023,10,PIT,GB,23.0,19.0,1,0,10,7,3.0,-166.0,140.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2023,10,MIN,NO,27.0,19.0,1,0,7,7,-3.0,130.0,-155.0,1.0,0.6666666666666666,7.333333333333333,3.6666666666666665
2023,10,JAX,SF,3.0,34.0,0,0,14,14,-3.0,142.0,-170.0,1.0,0.0,11.333333333333334,-7.0
2023,10,CIN,HOU,27.0,30.0,0,0,7,7,5.5,-250.0,205.0,1.0,0.6666666666666666,8.0,2.3333333333333335
2023,10,BAL,CLE,31.0,33.0,0,1,7,7,6.0,-258.0,210.0,1.0,0.6666666666666666,24.333333333333332,8.0
2023,10,NE,IND,6.0,10.0,0,0,7,7,-1.0,-102.0,-118.0,0.3333333333333333,0.3333333333333333,-4.333333333333333,0.6666666666666666
2023,10,BUF,DEN,22.0,24.0,0,0,8,15,7.5,-395.0,310.0,0.3333333333333333,0.6666666666666666,-1.3333333333333333,2.0
2023,11,BAL,CIN,34.0,20.0,1,1,4,4,4.0,-205.0,170.0,0.6666666666666666,0.6666666666666666,13.0,5.666666666666667
2023,11,DEN,MIN,21.0,20.0,1,0,6,7,2.5,-142.0,120.0,1.0,1.0,6.333333333333333,8.333333333333334
2023,11,BUF,NYJ,32.0,6.0,1,1,6,7,8.0,-395.0,310.0,0.3333333333333333,0.3333333333333333,-0.6666666666666666,-7.333333333333333
2023,11,SF,TB,27.0,14.0,1,0,7,7,13.5,-950.0,625.0,0.3333333333333333,0.3333333333333333,4.0,2.0
2023,11,WAS,NYG,19.0,31.0,0,1,7,7,7.5,-395.0,310.0,0.3333333333333333,0.0,-2.3333333333333335,-19.666666666666668
2023,11,MIA,LV,20.0,13.0,1,0,14,7,14.0,-1100.0,700.0,0.3333333333333333,0.6666666666666666,-2.3333333333333335,5.333333333333333
2023,11,LA,SEA,17.0,16.0,1,1,14,7,2.5,-135.0,114.0,0.0,0.6666666666666666,-15.666666666666666,-9.0
2023,11,HOU,ARI,21.0,16.0,1,0,7,7,5.5,-250.0,205.0,0.6666666666666666,0.3333333333333333,1.0,-10.666666666666666
2023,11,GB,LAC,23.0,20.0,1,0,7,7,-3.0,136.0,-162.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,11.666666666666666
2023,11,DET,CHI,31.0,26.0,1,1,7,10,8.0,-440.0,340.0,0.6666666666666666,0.3333333333333333,-5.666666666666667,-7.0
2023,11,CLE,PIT,13.0,10.0,1,1,7,7,2.5,-142.0,120.0,0.6666666666666666,0.6666666666666666,8.333333333333334,-0.6666666666666666
2023,11,CAR,DAL,10.0,33.0,0,0,10,7,-11.0,470.0,-650.0,0.3333333333333333,0.6666666666666666,-5.0,16.666666666666668
2023,11,JAX,TEN,34.0,14.0,1,1,7,7,6.5,-290.0,235.0,0.6666666666666666,0.3333333333333333,-4.666666666666667,-4.333333333333333
2023,11,KC,PHI,17.0,21.0,0,0,15,15,2.5,-148.0,124.0,0.6666666666666666,1.0,2.0,8.666666666666666
2023,12,DET,GB,22.0,29.0,0,1,4,4,8.5,-425.0,330.0,1.0,0.6666666666666666,6.666666666666667,5.333333333333333
2023,12,DAL,WAS,45.0,10.0,1,1,4,4,13.0,-800.0,550.0,0.6666666666666666,0.3333333333333333,16.666666666666668,-4.0
2023,12,SEA,SF,13.0,31.0,0,1,4,4,-7.0,280.0,-355.0,0.3333333333333333,0.6666666666666666,-10.666666666666666,10.0
2023,12,NYJ,MIA,13.0,34.0,0,1,5,5,-9.5,380.0,-500.0,0.0,0.6666666666666666,-17.0,4.666666666666667
2023,12,PHI,BUF,37.0,34.0,1,0,6,7,2.5,-148.0,124.0,1.0,0.3333333333333333,5.333333333333333,6.0
2023,12,LV,KC,17.0,31.0,0,1,7,6,-9.0,380.0,-500.0,0.6666666666666666,0.3333333333333333,7.0,-4.0
2023,12,DEN,CLE,29.0,12.0,1,0,7,7,1.5,-125.0,105.0,1.0,1.0,6.0,10.666666666666666
2023,12,ARI,LA,14.0,37.0,0,1,7,7,-3.0,124.0,-148.0,0.3333333333333333,0.3333333333333333,-10.0,-13.0
2023,12,TEN,CAR,17.0,10.0,1,0,7,7,3.5,-175.0,145.0,0.0,0.0,-12.666666666666666,-13.333333333333334
2023,12,ATL,NO,24.0,15.0,1,1,14,14,-2.0,110.0,-130.0,0.0,0.6666666666666666,-3.3333333333333335,3.3333333333333335
2023,12,IND,TB,27.0,20.0,1,0,14,7,2.5,-155.0,130.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,-0.3333333333333333
2023,12,HOU,JAX,21.0,24.0,0,1,7,7,-1.0,-105.0,-115.0,1.0,0.6666666666666666,3.3333333333333335,-0.3333333333333333
2023,12,CIN,PIT,10.0,16.0,0,1,10,7,-2.0,114.0,-135.0,0.3333333333333333,0.6666666666666666,-3.6666666666666665,1.6666666666666667
2023,12,LAC,BAL,10.0,20.0,0,0,7,10,-3.0,142.0,-170.0,0.3333333333333333,0.6666666666666666,5.0,15.333333333333334
2023,12,NYG,NE,10.0,7.0,1,0,7,14,-4.5,180.0,-218.0,0.3333333333333333,0.0,-14.666666666666666,-7.0
2023,12,MIN,CHI,10.0,12.0,0,1,8,8,3.0,-166.0,140.0,0.6666666666666666,0.3333333333333333,3.3333333333333335,-3.0
2023,13,DAL,SEA,41.0,35.0,1,0,7,7,9.5,-500.0,380.0,1.0,0.3333333333333333,30.0,-5.333333333333333
2023,13,HOU,DEN,22.0,17.0,1,0,7,7,3.5,-170.0,142.0,0.6666666666666666,1.0,1.6666666666666667,6.666666666666667
2023,13,GB,KC,27.0,19.0,1,0,10,7,-5.5,215.0,-265.0,0.6666666666666666,0.6666666666666666,2.0,5.666666666666667
2023,13,LA,CLE,36.0,19.0,1,0,7,7,3.5,-192.0,160.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,-4.0
2023,13,TB,CAR,21.0,18.0,1,1,7,7,4.0,-198.0,164.0,0.3333333333333333,0.0,-2.0,-11.0
2023,13,WAS,MIA,15.0,45.0,0,0,10,9,-8.5,350.0,-455.0,0.0,0.6666666666666666,-16.666666666666668,7.0
2023,13,PHI,SF,19.0,42.0,0,0,7,10,-3.0,124.0,-148.0,1.0,1.0,4.0,20.666666666666668
2023,13,PIT,ARI,10.0,24.0,0,0,7,7,6.0,-285.0,230.0,0.6666666666666666,0.3333333333333333,2.3333333333333335,-8.666666666666666
2023,13,NYJ,ATL,8.0,13.0,0,0,9,7,-2.0,105.0,-125.0,0.0,0.3333333333333333,-17.0,1.3333333333333333
2023,13,NO,DET,28.0,33.0,0,0,7,10,-4.0,164.0,-198.0,0.3333333333333333,0.6666666666666666,-3.3333333333333335,0.3333333333333333
2023,13,NE,LAC,0.0,6.0,0,0,7,7,-4.5,185.0,-225.0,0.0,0.0,-3.3333333333333335,-5.333333333333333
2023,13,TEN,IND,28.0,31.0,0,1,7,7,-1.5,102.0,-122.0,0.3333333333333333,1.0,-9.0,8.333333333333334
2023,13,JAX,CIN,31.0,34.0,0,0,8,8,10.0,-550.0,410.0,0.6666666666666666,0.0,-2.6666666666666665,-7.666666666666667
2023,14,PIT,NE,18.0,21.0,0,0,4,4,6.0,-270.0,220.0,0.3333333333333333,0.0,-3.6666666666666665,-4.333333333333333
2023,14,LV,MIN,0.0,3.0,0,0,14,13,-3.0,130.0,-155.0,0.3333333333333333,0.3333333333333333,-5.666666666666667,1.6666666666666667
2023,14,DAL,PHI,33.0,13.0,1,1,10,7,3.5,-175.0,145.0,1.0,0.6666666666666666,21.333333333333332,-5.333333333333333
2023,14,LAC,DEN,7.0,24.0,0,1,7,7,3.0,-162.0,136.0,0.3333333333333333,0.6666666666666666,-2.3333333333333335,4.333333333333333
2023,14,KC,BUF,17.0,20.0,0,0,7,14,2.0,-125.0,105.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,7.0
2023,14,SF,SEA,28.0,16.0,1,1,7,10,14.5,-1000.0,650.0,1.0,0.0,18.0,-8.333333333333334
2023,14,NYJ,HOU,30.0,6.0,1,0,7,7,-3.5,145.0,-175.0,0.0,0.6666666666666666,-17.333333333333332,2.3333333333333335
2023,14,CLE,JAX,31.0,27.0,1,0,7,6,2.5,-142.0,120.0,0.3333333333333333,0.6666666666666666,-10.333333333333334,6.666666666666667
2023,14,CIN,IND,34.0,14.0,1,0,6,7,3.0,-148.0,124.0,0.3333333333333333,1.0,-5.666666666666667,4.666666666666667
2023,14,CHI,DET,28.0,13.0,1,1,13,7,-3.0,142.0,-170.0,0.6666666666666666,0.6666666666666666,0.0,1.0
2023,14,BAL,LA,37.0,31.0,1,0,14,7,7.5,-360.0,285.0,0.6666666666666666,1.0,7.333333333333333,13.666666666666666
2023,14,ATL,TB,25.0,29.0,0,1,7,7,1.5,-125.0,105.0,0.6666666666666666,0.3333333333333333,4.0,-5.666666666666667
2023,14,NO,CAR,28.0,6.0,1,1,7,7,5.5,-245.0,200.0,0.0,0.0,-7.333333333333333,-11.0
2023,14,MIA,TEN,27.0,28.0,0,0,8,8,14.0,-950.0,625.0,1.0,0.3333333333333333,19.333333333333332,-5.333333333333333
2023,14,NYG,GB,24.0,22.0,1,0,15,8,-6.0,215.0,-265.0,0.6666666666666666,1.0,-5.666666666666667,6.0
2023,15,LV,LAC,63.0,21.0,1,1,4,4,3.0,-162.0,136.0,0.0,0.3333333333333333,-8.0,-7.0
2023,15,CIN,MIN,27.0,24.0,1,0,6,6,3.0,-175.0,145.0,0.6666666666666666,0.3333333333333333,5.666666666666667,0.0
2023,15,IND,PIT,30.0,13.0,1,0,6,9,1.5,-122.0,102.0,0.6666666666666666,0.3333333333333333,-3.3333333333333335,-3.6666666666666665
2023,15,DET,DEN,42.0,17.0,1,0,6,6,5.5,-258.0,210.0,0.3333333333333333,0.6666666666666666,-5.666666666666667,9.666666666666666
2023,15,ARI,SF,29.0,45.0,0,1,14,7,-12.5,525.0,-750.0,0.3333333333333333,1.0,-4.666666666666667,17.666666666666668
2023,15,JAX,BAL,7.0,23.0,0,0,7,7,-4.0,185.0,-225.0,0.3333333333333333,1.0,-1.3333333333333333,10.0
2023,15,BUF,DAL,31.0,10.0,1,0,7,7,2.0,-135.0,114.0,0.6666666666666666,1.0,8.666666666666666,20.333333333333332
2023,15,LA,WAS,28.0,20.0,1,0,7,14,6.5,-298.0,240.0,0.6666666666666666,0.0,11.333333333333334,-25.666666666666668
2023,15,TEN,HOU,16.0,19.0,0,1,6,7,3.0,-170.0,142.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,-7.333333333333333
2023,15,GB,TB,20.0,34.0,0,0,6,7,4.0,-218.0,180.0,0.6666666666666666,0.6666666666666666,4.333333333333333,0.0
2023,15,NE,KC,17.0,27.0,0,0,10,7,-10.0,370.0,-485.0,0.3333333333333333,0.3333333333333333,-2.0,1.0
2023,15,MIA,NYJ,30.0,0.0,1,1,6,7,7.5,-345.0,275.0,0.6666666666666666,0.3333333333333333,16.666666666666668,-0.6666666666666666
2023,15,NO,NYG,24.0,6.0,1,0,7,6,6.0,-250.0,205.0,0.3333333333333333,1.0,2.6666666666666665,5.666666666666667
2023,15,CLE,CHI,20.0,17.0,1,0,7,7,3.0,-148.0,124.0,0.3333333333333333,0.6666666666666666,-10.0,4.0
2023,15,CAR,ATL,9.0,7.0,1,1,7,7,-3.0,130.0,-155.0,0.0,0.6666666666666666,-10.666666666666666,3.3333333333333335
2023,15,SEA,PHI,20.0,17.0,1,0,8,8,-5.0,195.0,-238.0,0.0,0.3333333333333333,-12.0,-13.333333333333334
2023,16,LA,NO,30.0,22.0,1,0,4,4,4.0,-218.0,180.0,0.6666666666666666,0.6666666666666666,6.333333333333333,11.666666666666666
2023,16,PIT,CIN,34.0,11.0,1,1,7,7,-3.0,130.0,-155.0,0.0,1.0,-11.333333333333334,8.666666666666666
2023,16,LAC,BUF,22.0,24.0,0,0,9,6,-13.0,550.0,-800.0,0.3333333333333333,0.6666666666666666,-17.666666666666668,7.0
2023,16,DEN,NE,23.0,26.0,0,0,8,7,7.0,-340.0,270.0,0.3333333333333333,0.3333333333333333,-4.333333333333333,-4.333333333333333
2023,16,MIA,DAL,22.0,20.0,1,0,7,7,1.5,-122.0,102.0,0.6666666666666666,0.6666666666666666,19.666666666666668,1.6666666666666667
2023,16,CHI,ARI,27.0,16.0,1,0,7,7,4.5,-218.0,180.0,0.6666666666666666,0.3333333333333333,4.666666666666667,-8.333333333333334
2023,16,TB,JAX,30.0,12.0,1,0,7,7,-2.0,105.0,-125.0,1.0,0.0,7.0,-7.666666666666667
2023,16,TEN,SEA,17.0,20.0,0,0,7,6,-3.0,140.0,-166.0,0.3333333333333333,0.3333333333333333,-1.6666666666666667,-5.0
2023,16,MIN,DET,24.0,30.0,0,1,8,8,-2.5,124.0,-148.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666,5.0
2023,16,HOU,CLE,22.0,36.0,0,0,7,7,-3.0,136.0,-162.0,0.6666666666666666,0.6666666666666666,-5.333333333333333,-3.3333333333333335
2023,16,CAR,GB,30.0,33.0,0,0,7,7,-3.5,164.0,-198.0,0.3333333333333333,0.3333333333333333,-7.666666666666667,-2.6666666666666665
2023,16,ATL,IND,29.0,10.0,1,0,7,8,3.0,-155.0,130.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0
2023,16,NYJ,WAS,30.0,28.0,1,0,7,7,3.0,-166.0,140.0,0.3333333333333333,0.0,-3.6666666666666665,-24.333333333333332
2023,16,KC,LV,14.0,20.0,0,1,8,11,11.0,-600.0,440.0,0.3333333333333333,0.3333333333333333,-0.3333333333333333,8.333333333333334
2023,16,PHI,NYG,33.0,25.0,1,1,7,8,14.0,-900.0,600.0,0.0,0.6666666666666666,-15.333333333333334,-4.333333333333333
2023,16,SF,BAL,19.0,33.0,0,0,8,8,6.5,-345.0,275.0,1.0,1.0,17.0,10.666666666666666
2023,17,CLE,NYJ,37.0,20.0,1,0,4,4,6.5,-345.0,270.0,1.0,0.6666666666666666,7.0,-1.3333333333333333
2023,17,DAL,DET,20.0,19.0,1,0,6,6,5.5,-238.0,195.0,0.3333333333333333,0.6666666666666666,-1.0,5.333333333333333
2023,17,TB,NO,13.0,23.0,0,1,7,10,2.5,-148.0,124.0,1.0,0.6666666666666666,12.0,10.666666666666666
2023,17,KC,CIN,25.0,17.0,1,0,6,8,7.5,-345.0,275.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
2023,17,DEN,LAC,16.0,9.0,1,1,7,8,3.5,-198.0,164.0,0.3333333333333333,0.0,-3.6666666666666665,-20.333333333333332
2023,17,SEA,PIT,23.0,30.0,0,0,7,8,4.5,-225.0,185.0,0.6666666666666666,0.3333333333333333,-2.0,1.0
2023,17,MIN,GB,10.0,33.0,0,1,7,7,1.0,-112.0,-108.0,0.3333333333333333,0.3333333333333333,-2.0,-4.333333333333333
2023,17,PHI,ARI,31.0,35.0,0,0,6,7,12.0,-750.0,525.0,0.3333333333333333,0.3333333333333333,-5.0,-4.333333333333333
2023,17,WAS,SF,10.0,27.0,0,0,7,6,-14.0,675.0,-1050.0,0.0,0.6666666666666666,-13.333333333333334,4.666666666666667
2023,17,JAX,CAR,26.0,0.0,1,0,7,7,3.5,-192.0,160.0,0.0,0.3333333333333333,-12.666666666666666,-7.666666666666667
2023,17,IND,LV,23.0,20.0,1,0,7,6,3.5,-180.0,150.0,0.3333333333333333,0.6666666666666666,-7.333333333333333,15.0
2023,17,HOU,TEN,26.0,3.0,1,1,7,7,5.0,-230.0,190.0,0.3333333333333333,0.3333333333333333,-11.666666666666666,-1.6666666666666667
2023,17,CHI,ATL,37.0,17.0,1,0,7,7,3.0,-155.0,130.0,0.6666666666666666,0.3333333333333333,7.666666666666667,4.333333333333333
2023,17,BUF,NE,27.0,21.0,1,1,8,7,15.0,-1200.0,750.0,1.0,0.6666666666666666,8.666666666666666,-1.3333333333333333
2023,17,BAL,MIA,56.0,19.0,1,0,6,7,3.0,-180.0,150.0,1.0,0.6666666666666666,12.0,10.333333333333334
2023,17,NYG,LA,25.0,26.0,0,0,6,10,-6.0,240.0,-298.0,0.3333333333333333,0.6666666666666666,-8.0,3.3333333333333335
2023,18,BAL,PIT,10.0,17.0,0,1,6,6,-3.0,130.0,-155.0,1.0,0.6666666666666666,22.333333333333332,4.333333333333333
2023,18,IND,HOU,19.0,23.0,0,1,6,6,-1.5,105.0,-125.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,4.0
2023,18,MIA,BUF,14.0,21.0,0,1,7,7,-2.5,130.0,-155.0,0.6666666666666666,1.0,-1.6666666666666667,9.666666666666666
2023,18,WAS,DAL,10.0,38.0,0,1,7,8,-13.0,575.0,-850.0,0.0,0.3333333333333333,-9.0,-7.333333333333333
2023,18,SF,LA,20.0,21.0,0,1,7,7,5.5,-245.0,200.0,0.6666666666666666,1.0,6.333333333333333,5.666666666666667
2023,18,NYG,PHI,27.0,10.0,1,1,7,7,-4.5,190.0,-238.0,0.0,0.3333333333333333,-9.0,0.3333333333333333
2023,18,LV,DEN,27.0,14.0,1,1,7,7,3.5,-175.0,145.0,0.6666666666666666,0.3333333333333333,15.0,-7.0
2023,18,GB,CHI,17.0,9.0,1,1,7,7,2.5,-148.0,124.0,0.6666666666666666,0.6666666666666666,4.0,9.333333333333334
2023,18,LAC,KC,12.0,13.0,0,1,7,7,3.5,-185.0,154.0,0.0,0.6666666666666666,-17.0,4.0
2023,18,TEN,JAX,28.0,20.0,1,1,7,7,-3.5,154.0,-185.0,0.0,0.3333333333333333,-9.666666666666666,-2.6666666666666665
2023,18,NO,ATL,48.0,17.0,1,1,7,7,3.5,-175.0,145.0,0.6666666666666666,0.3333333333333333,6.666666666666667,-1.0
2023,18,NE,NYJ,3.0,17.0,0,1,7,10,2.5,-142.0,120.0,0.3333333333333333,0.3333333333333333,-4.333333333333333,-15.0
2023,18,DET,MIN,30.0,20.0,1,1,8,7,3.5,-205.0,170.0,0.6666666666666666,0.0,10.0,-10.666666666666666
2023,18,CIN,CLE,31.0,14.0,1,1,7,10,7.5,-360.0,285.0,0.3333333333333333,1.0,-9.333333333333334,11.333333333333334
2023,18,CAR,TB,0.0,9.0,0,1,7,7,-5.0,200.0,-245.0,0.3333333333333333,0.6666666666666666,-9.0,7.333333333333333
2023,18,ARI,SEA,20.0,21.0,0,1,7,7,-2.5,130.0,-155.0,0.3333333333333333,0.6666666666666666,-7.666666666666667,-0.3333333333333333
2023,19,HOU,CLE,45.0,14.0,1,0,7,6,-2.5,124.0,-148.0,0.6666666666666666,0.6666666666666666,4.333333333333333,4.666666666666667
2023,19,KC,MIA,26.0,7.0,1,0,6,6,4.5,-230.0,190.0,0.6666666666666666,0.3333333333333333,1.0,-14.0
2023,19,DET,LA,24.0,23.0,1,0,7,7,3.5,-162.0,136.0,0.6666666666666666,1.0,5.0,3.3333333333333335
2023,19,DAL,GB,32.0,48.0,0,0,7,7,7.0,-345.0,275.0,0.6666666666666666,1.0,9.0,11.333333333333334
2023,19,BUF,PIT,31.0,17.0,1,0,8,9,10.0,-485.0,370.0,1.0,1.0,5.0,12.333333333333334
2023,19,TB,PHI,32.0,9.0,1,0,8,8,-2.5,136.0,-162.0,0.6666666666666666,0.3333333333333333,5.666666666666667,-4.333333333333333
2023,20,BAL,HOU,34.0,10.0,1,0,14,7,10.0,-425.0,330.0,0.6666666666666666,1.0,14.666666666666666,19.333333333333332
2023,20,SF,GB,24.0,21.0,1,0,13,6,10.5,-470.0,360.0,0.3333333333333333,1.0,0.6666666666666666,15.666666666666666
2023,20,DET,TB,31.0,23.0,1,0,7,6,6.0,-278.0,225.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,7.333333333333333
2023,20,BUF,KC,24.0,27.0,0,0,6,8,2.5,-142.0,120.0,1.0,1.0,9.0,9.333333333333334
2023,21,BAL,KC,10.0,17.0,0,0,8,7,4.5,-218.0,180.0,0.6666666666666666,1.0,18.0,7.666666666666667
2023,21,SF,DET,34.0,31.0,1,0,8,7,7.5,-325.0,260.0,0.6666666666666666,1.0,6.333333333333333,6.333333333333333
2023,22,KC,SF,25.0,22.0,1,0,14,14,-1.5,100.0,-120.0,1.0,0.6666666666666666,9.666666666666666,1.6666666666666667
2024,1,KC,BAL,27.0,20.0,1,0,7,7,3.0,-148.0,124.0,0.7142857142857143,0.7368421052631579,5.190476190476191,11.578947368421053
2024,1,PHI,GB,34.0,29.0,1,0,7,7,2.0,-130.0,110.0,0.6111111111111112,0.5263157894736842,-1.0,2.4210526315789473
2024,1,DET,LA,26.0,20.0,1,0,7,7,5.0,-225.0,185.0,0.7,0.5555555555555556,3.6,1.4444444444444444
2024,1,TB,WAS,37.0,20.0,1,0,7,7,4.0,-198.0,164.0,0.5263157894736842,0.23529411764705882,2.0,-11.117647058823529
2024,1,SEA,DEN,26.0,20.0,1,0,7,7,6.5,-278.0,225.0,0.5294117647058824,0.47058823529411764,-2.235294117647059,-3.2941176470588234
2024,1,LAC,LV,22.0,10.0,1,1,7,7,3.0,-155.0,130.0,0.29411764705882354,0.47058823529411764,-3.0588235294117645,0.058823529411764705
2024,1,NYG,MIN,6.0,28.0,0,0,7,7,-1.0,-105.0,-115.0,0.35294117647058826,0.4117647058823529,-8.294117647058824,-1.0588235294117647
2024,1,NO,CAR,47.0,10.0,1,1,7,7,3.5,-192.0,160.0,0.5294117647058824,0.11764705882352941,4.411764705882353,-10.588235294117647
2024,1,CLE,DAL,17.0,33.0,0,0,7,7,2.5,-130.0,110.0,0.6111111111111112,0.6666666666666666,0.16666666666666666,9.88888888888889
2024,1,IND,HOU,27.0,29.0,0,1,7,7,-3.0,130.0,-155.0,0.5294117647058824,0.5789473684210527,-1.1176470588235294,1.631578947368421
2024,1,CIN,NE,10.0,16.0,0,0,7,7,8.0,-375.0,295.0,0.5294117647058824,0.23529411764705882,-1.0588235294117647,-7.647058823529412
2024,1,CHI,TEN,24.0,17.0,1,0,7,7,4.0,-198.0,164.0,0.4117647058823529,0.35294117647058826,-1.1176470588235294,-3.6470588235294117
2024,1,BUF,ARI,34.0,28.0,1,0,7,7,6.5,-310.0,250.0,0.631578947368421,0.23529411764705882,7.947368421052632,-7.352941176470588
2024,1,ATL,PIT,10.0,18.0,0,0,7,7,4.0,-192.0,160.0,0.4117647058823529,0.5555555555555556,-3.0588235294117645,-1.8888888888888888
2024,1,MIA,JAX,20.0,17.0,1,0,7,7,3.5,-180.0,150.0,0.6111111111111112,0.5294117647058824,4.777777777777778,0.35294117647058826
2024,1,SF,NYJ,32.0,19.0,1,0,7,7,3.5,-180.0,150.0,0.7,0.4117647058823529,9.8,-5.117647058823529
2024,2,MIA,BUF,10.0,31.0,0,1,4,4,2.5,-135.0,114.0,1.0,1.0,3.0,6.0
2024,2,TEN,NYJ,17.0,24.0,0,0,7,6,-3.5,150.0,-180.0,0.0,0.0,-7.0,-13.0
2024,2,HOU,CHI,19.0,13.0,1,0,7,7,6.0,-258.0,210.0,1.0,1.0,2.0,7.0
2024,2,KC,CIN,26.0,25.0,1,0,10,7,6.5,-290.0,235.0,1.0,0.0,7.0,-6.0
2024,2,DEN,PIT,6.0,13.0,0,0,7,7,-3.0,130.0,-155.0,0.0,1.0,-6.0,8.0
